,uoCodigo,uoNome,uoSigla,programaDetalheId,programaCod,deObjetivo,deIndicador,dataIndiceReferencia,formulaCalculo,indiceReferencia,deUnidadeMedida,representacaoUnidMedida,deFonteIndicador,baseGeografica,periodicidade,valorAno1,realizadoAno1,valorAno2,realizadoAno2,valorAno3,realizadoAno3,valorAno4,realizadoAno4,anoAvaliacao,TipoDado,Ano,Quadrimestre
58,11020,Contabilidade Geral do Estado,COGES,1449,2148,"Disseminar informações contábeis, fiscais e orçamentárias à sociedade de forma descomplicada e escalável visando o estímulo ao controle social da sociedade civil
","Entrega do balanço cidadão: Visão fiscal, contábil",2024-12-31T00:00:00,"Memória de cálculo: 1000 exemplares distribuídos em 4 anos, sendo 250 para cada exercício 2024, 2025, 2026 e 2027.",0,Unidade,Un,COGES,Estadual,Anual,250,1002,250,,250,,250,,2024,Avaliação Indicador,2024,
59,11020,Contabilidade Geral do Estado,COGES,1449,2148,"Disseminar informações contábeis, fiscais e orçamentárias à sociedade de forma descomplicada e escalável visando o estímulo ao controle social da sociedade civil
",Painéis interativos da Contabilidade Geral do Estado,2024-12-31T00:00:00,"Disponibilização de no mínimo 8 Painéis Interativos da Contabilidade Geral do Estado nos próximos anos 2024/2027, contemplando:

1.1 Disponibilização de Receitas e Despesas em tempo real;
1.2 Disponibilização dos índices de Gestão;
1.3 Disponibilização de informações contábeis, orçamentárias e patrimoniais por meio de gráficos;
",0,Unidade,Un,Diretoria Tecnologia da  Informação/COGES ,Estadual,Anual,2,,2,,2,,2,,2024,Avaliação Indicador,2024,
60,11020,Contabilidade Geral do Estado,COGES,1449,2148,"Disseminar informações contábeis, fiscais e orçamentárias à sociedade de forma descomplicada e escalável visando o estímulo ao controle social da sociedade civil
",Ranking da Qualidade da Informação Contábil ,2024-12-31T00:00:00,"Posição atual no ranking em 31 de Agosto do ano corrente.
",15,Unidade,Un,Secretaria do Tesouro Nacional - STN,Nacional,Anual,10,10,9,,8,,7,,2024,Avaliação Indicador,2024,
61,11020,Contabilidade Geral do Estado,COGES,1449,2148,"Fortalecer os controles internos e aumentar a transparência nas informações contábeis. Isso será feito por meio de uma série de ações, incluindo:

Implementação de novos sistemas e processos

Treinamento dos servidores públicos

Promoção de uma cultura de controle e transparência","A qualidade das informações contábeis é mensurada pela precisão, completude e relevância das informações contábeis.",2024-12-31T00:00:00,"Qualidade das informações contábeis = (Número de informações contábeis precisas, completas e relevantes / Total de informações contábeis) x 100
",,Porcentagem,%,Sistema de Controle Interno,Estadual,Anual,80,80,90,,95,,100,,2024,Avaliação Indicador,2024,
62,11020,Contabilidade Geral do Estado,COGES,1449,2148,"Fortalecer os controles internos e aumentar a transparência nas informações contábeis. Isso será feito por meio de uma série de ações, incluindo:

Implementação de novos sistemas e processos

Treinamento dos servidores públicos

Promoção de uma cultura de controle e transparência",Porcentagem de controles internos que estão em conformidade com as normas contábeis,2024-12-31T00:00:00,"(Número de controles internos conformes (conformidade contábil) / Total de controles
internos avaliados) x 100",,Porcentagem,%,Sistema de Controle Interno,Estadual,Anual,100,100,100,,100,,100,,2024,Avaliação Indicador,2024,
63,11020,Contabilidade Geral do Estado,COGES,1449,2148,"Fortalecer os controles internos e aumentar a transparência nas informações contábeis. Isso será feito por meio de uma série de ações, incluindo:

Implementação de novos sistemas e processos

Treinamento dos servidores públicos

Promoção de uma cultura de controle e transparência",Tempo médio de resposta às demandas de informações contábeis,2024-12-31T00:00:00,"(Soma dos tempos de resposta às demandas de informações contábeis / Número de demandas de informações contábeis)
",,Dias,d,Sistema de Controle Interno,Estadual,Anual,5,5,3,,2,,1,,2024,Avaliação Indicador,2024,
64,11020,Contabilidade Geral do Estado,COGES,1449,2148,"Melhorar a gestão financeira e orçamentária do Estado de Rondônia por meio da continuidade da implantação, evolução e sustentação do SIGEF/RO.
",Taxa de sucesso das integrações do SIGEF com os demais sistemas do estado.,2024-12-31T00:00:00,"(Número de integrações bem sucedidas do SIGEF /RO /Total de integrações realizadas) x 100

(Número de usuários satisfeitos com os sistemas integrados / Número total de usuários) x 100

A taxa de sucesso das integrações é um indicador importante da qualidade do SIGEF /RO. 

",,Porcentagem,%,SIGEF,Estadual,Anual,90,90,95,,98,,99,,2024,Avaliação Indicador,2024,
65,11022,Junta Comercial do Estado de Rondônia,Jucer,1546,1260,O objetivo do programa é a redução da burocracia a simplificação e automatização dos processos de registro e legalização de empresas para redução do tempo e custo do processo de legalização para estimular a abertura de novos negócios e a redução da informalidade propiciando desenvolvimento econômico sustentável e geração de emprego e renda.,Tempo de Registro de Empresa,2023-06-30T00:00:00,Tempo de registro desde o protocolo do processo na Junta Comercial até a geração do CNPJ.,4.5,Hora,h,Empresafacil/Redesim/RO,Estadual,Mensal,4,6,3,,2,,1.5,,2024,Avaliação Indicador,2024,
66,11023,Instituto de Pesos e Medidas do Estado de Rondônia,IPEM,1572,2051,"por meio da verificação e fiscalização metrológica e da qualidade a justa concorrência entre as empresas, proteger as relações comerciais da indústria com o comércio e deste com o consumidor final. As ações previstas são: a) verificação metrológica; b) inspeção e medição em mercadorias pré-medidas para avaliação da conformidade; ",Alcance da fiscalização e verificação metrológica em todo Estado,2024-02-05T00:00:00,"o comportamento do crescimento do mercado, condiciona o aumento da demanda de fiscalizações. portanto considera-se variável o índice esperado ao longo do PPA.",0,Porcentagem,%,quantidade de fiscalizações realizadas - Metas INMETRO,Estadual,Semestral,60,244,70,,75,,85,,2024,Avaliação Indicador,2024,
67,11023,Instituto de Pesos e Medidas do Estado de Rondônia,IPEM,1619,2177,"Construções de novas instalações dos laboratórios e ambientes de trabalho em conformidade com as atribuições delegadas pelo INMETRO, implementação de novos ramos de atuação da fiscalização no Estado de Rondônia,",CONSTRUÇÃO DE SEDE DO IPEM ,2024-04-11T00:00:00,"Considerando as várias fases para realização de uma obra, que iniciará a contar da realização do projeto de construção. Planejamento de execução, definição dos recursos, licitação e demais fases até a conclusão.",,Porcentagem,%,fases da execução - desde o projeto de engenharia até a finalização da obra,Estadual,Trimestral,5,0,10,,40,,45,,2024,Avaliação Indicador,2024,
68,11025,Departamento Estadual de Estradas de Rodagem e Transportes,DER,1580,2057,"Desenvolver estudos, elaboração de projetos, acompanhamento e fiscalização da execução direta e indireta de obras e serviços de engenharia que se fizer necessários na implantação da infraestrutura municipal, com pavimentação, recuperação e drenagem como forma de melhorias e desenvolvimento dos municípios.
",Municípios Beneficiados,2023-08-18T00:00:00,Somatório de Municípios atendidos.,8,Unidade,Un,Gerência de Convênios e Convênios de Pavimentação Urbana,Municipal,Anual,18,8,20,,24,,28,,2024,Avaliação Indicador,2024,
