id,acao_detalhe_id,uo_codigo,programa_codigo,acao_codigo,valor_dotacao_inicial_ppa,valor_dotacao_inicial,valor_dotacao_atual,valor_empenhado,valor_liquidado_ano,valor_pago,valor_liquidado_a_pagar,valor_restos_a_pagar,ate_quadrimestre,ate_quadrimestre_fin_rpnp,numero_quadrimestre_fin_rpnp,ano_monitoramento,quadrimestre_monitoramento,tipo_dado,ano,quadrimestre
156,5203,27001,1015,2234,24631620,24631620,24631620.0,7861479.18,7861479.18,7615965.56,0.0,0.0,24745842.68,0.0,0.0,2024,1,Ação Financeiro,2024,1
157,5120,11033,1015,2096,58000,58000,58000.0,0.0,0.0,0.0,0.0,0.0,84280.56,0.0,0.0,2024,1,Ação Financeiro,2024,1
158,5037,15015,2075,4087,374930,374930,1124930.0,498425.0,0.0,0.0,0.0,0.0,521894.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
159,5025,16001,2158,1622,7970667,7970667,8078825.03,1331128.93,1329098.43,1328813.64,0.0,0.0,4584634.94,0.0,0.0,2024,1,Ação Financeiro,2024,1
160,4942,15001,2166,1473,4831100,4831100,4831100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
161,5564,21011,2119,2288,0,0,0.0,5000.0,100.75,100.75,0.0,0.0,5000.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
162,4930,15001,1015,2151,8361096,8361096,8361096.0,2294963.06,2294963.06,2294963.06,0.0,0.0,6805674.7,0.0,0.0,2024,1,Ação Financeiro,2024,1
163,4847,11010,2110,2064,1992000,1992000,1867000.0,308042.0,31433.51,31433.51,0.0,0.0,1035250.8,0.0,0.0,2024,1,Ação Financeiro,2024,1
164,5552,32001,2010,2103,0,0,150000.0,9474.41,9286.76,9286.76,0.0,0.0,129561.14,0.0,0.0,2024,1,Ação Financeiro,2024,1
165,4835,18011,2098,2583,2547560,2547560,2547560.0,218183.9,87360.86,85898.24,0.0,0.0,1220443.19,0.0,0.0,2024,1,Ação Financeiro,2024,1
166,5386,3011,2186,1643,500000,500000,500000.0,0.0,0.0,0.0,0.0,0.0,189979.35,0.0,0.0,2024,1,Ação Financeiro,2024,1
167,4752,19025,2024,4091,5522184,5522184,5522184.0,1797930.5,1797930.5,1797930.5,0.0,0.0,5374719.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
168,5457,11006,1015,1519,1000,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
169,5374,3011,2065,1630,1560000,1560000,1560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
170,4669,1001,1020,2062,54028877,54028877,54028877.0,21896231.36,6739955.18,6593871.21,0.0,0.0,29744588.47,0.0,0.0,2024,1,Ação Financeiro,2024,1
171,5291,11025,2181,4114,500000,500000,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
172,4740,14023,1000,2502,360000,360000,360000.0,31440.0,5840.0,5840.0,0.0,0.0,50653.33,0.0,0.0,2024,1,Ação Financeiro,2024,1
173,5362,3011,1031,4136,878000,878000,878450.0,231235.76,34559.16,34559.16,0.0,0.0,315339.06,0.0,0.0,2024,1,Ação Financeiro,2024,1
174,5279,19017,2004,4124,4000000,4000000,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
175,4799,17032,1015,2096,1153415,1153415,641323.0,0.0,0.0,0.0,0.0,0.0,71308.8,0.0,0.0,2024,1,Ação Financeiro,2024,1
176,4716,14002,0,130,159941129,159941129,160288851.53,40541808.54,40541808.54,40541808.54,0.0,0.0,122022948.54,0.0,0.0,2024,1,Ação Financeiro,2024,1
177,5267,17012,2034,4004,175340958,175340958,229447890.33,153849354.07,57752548.32,49118021.57,0.0,0.0,290626229.76,0.0,0.0,2024,1,Ação Financeiro,2024,1
178,5255,15005,2182,4120,254247,254247,254247.0,23400.0,0.0,0.0,0.0,0.0,27060.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
179,5172,15020,2002,2271,5700000,5700000,6600000.0,3601117.3,370462.5,370462.5,0.0,0.0,5450976.01,0.0,0.0,2024,1,Ação Financeiro,2024,1
180,5160,15020,1015,2091,60337996,60337996,60337996.0,52357363.02,19745471.98,19745471.98,0.0,0.0,54600654.64,0.0,0.0,2024,1,Ação Financeiro,2024,1
181,5077,23012,2168,4082,242000,242000,242000.0,20000.0,13350.0,13350.0,0.0,0.0,105554.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
182,5065,13006,1015,2234,18975484,18975484,18975484.0,6484573.32,6484573.32,6295239.71,0.0,0.0,20351807.48,0.0,0.0,2024,1,Ação Financeiro,2024,1
183,4982,23012,2168,2074,780458,780458,780458.0,55658.0,16331.5,16331.5,0.0,0.0,256040.74,0.0,0.0,2024,1,Ação Financeiro,2024,1
184,4899,23030,0,19,13000,13000,13000.0,0.0,0.0,0.0,0.0,0.0,259255.24,0.0,0.0,2024,1,Ação Financeiro,2024,1
185,4970,16001,1015,4033,1040168,1040168,1015273.0,74800.0,14640.5,14640.5,0.0,0.0,103517.93,0.0,0.0,2024,1,Ação Financeiro,2024,1
186,4887,11026,1015,2234,3952846,3952846,3952846.0,1330162.4,1330162.4,1308617.29,0.0,0.0,4325366.33,0.0,0.0,2024,1,Ação Financeiro,2024,1
187,5509,17012,2034,2442,11899435,11899435,11899435.0,80695.63,80695.62,80695.62,0.0,0.0,80695.62,0.0,0.0,2024,1,Ação Financeiro,2024,1
188,5426,3001,1014,4078,14568000,14568000,14568000.0,13159452.09,2965442.25,2513429.61,0.0,0.0,12203568.23,0.0,0.0,2024,1,Ação Financeiro,2024,1
189,4792,17034,2023,2946,800000,800000,800000.0,206000.0,188813.5,182806.0,0.0,0.0,746929.26,0.0,0.0,2024,1,Ação Financeiro,2024,1
190,4709,19023,0,112,130000,130000,130000.0,85861.58,46325.58,46325.58,0.0,0.0,343151.86,0.0,0.0,2024,1,Ação Financeiro,2024,1
191,5331,3011,2065,1507,18521000,18521000,18521000.0,5816827.65,76406.59,76406.59,0.0,0.0,4738008.93,0.0,0.0,2024,1,Ação Financeiro,2024,1
192,5248,15006,1015,4000,2000,2000,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
193,4697,19025,1015,2087,3913445,3913445,3913445.0,588765.08,336549.41,335127.47,0.0,0.0,1705444.5,0.0,0.0,2024,1,Ação Financeiro,2024,1
194,5236,15014,1015,2096,550000,550000,550000.0,60798.0,0.0,0.0,0.0,0.0,384536.3,0.0,0.0,2024,1,Ação Financeiro,2024,1
195,5153,15020,0,221,969960,969960,969960.0,194784.92,58736.62,58736.62,0.0,0.0,699752.7,0.0,0.0,2024,1,Ação Financeiro,2024,1
196,5224,19001,2011,2485,190000,190000,27825570.54,666734.0,81347.5,81347.5,0.0,0.0,42569328.42,0.0,0.0,2024,1,Ação Financeiro,2024,1
197,5141,29012,1280,2002,2779980,2779980,2699980.0,1482233.46,471955.03,406435.03,0.0,0.0,5774361.39,0.0,0.0,2024,1,Ação Financeiro,2024,1
198,5058,19014,2095,1196,9673362,9673362,9673362.0,2272182.27,0.0,0.0,0.0,0.0,1826810.46,0.0,0.0,2024,1,Ação Financeiro,2024,1
199,5046,23002,1015,2234,3253073,3253073,3253073.0,0.0,0.0,0.0,0.0,0.0,1313066.71,0.0,0.0,2024,1,Ação Financeiro,2024,1
200,4963,15014,1015,2087,5217991,5217991,5217991.0,2966510.23,812856.11,575069.06,0.0,0.0,6546218.16,0.0,0.0,2024,1,Ação Financeiro,2024,1
201,4880,23001,1015,2096,300000,300000,300000.0,162500.0,162500.0,162500.0,0.0,0.0,281950.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
202,4951,17012,1015,1490,85436978,85436978,101436978.0,86331609.69,82698718.23,82698718.23,0.0,0.0,277003025.71,0.0,0.0,2024,1,Ação Financeiro,2024,1
203,5502,16001,2158,4108,202520,202520,217082.49,84091.82,84091.82,84091.82,0.0,0.0,199279.4,0.0,0.0,2024,1,Ação Financeiro,2024,1
204,4868,11006,2000,2009,180000,180000,1330000.0,69066.95,54106.9,49606.9,0.0,0.0,1590516.9,0.0,0.0,2024,1,Ação Financeiro,2024,1
205,4785,17034,1015,2087,7056481,7056481,7056481.0,1581587.28,1197803.67,1072219.35,0.0,0.0,6355389.36,0.0,0.0,2024,1,Ação Financeiro,2024,1
206,5407,3001,1012,1484,487000,487000,627000.0,168500.0,10373.44,10373.44,0.0,0.0,522474.57,0.0,0.0,2024,1,Ação Financeiro,2024,1
207,4773,11004,1015,2234,2065991,2065991,2065991.0,564277.59,564277.59,545500.94,0.0,0.0,2025781.66,0.0,0.0,2024,1,Ação Financeiro,2024,1
208,5395,3011,1013,2189,54492000,54492000,54492000.0,35755380.67,5224282.51,3675485.08,0.0,0.0,31361707.49,0.0,0.0,2024,1,Ação Financeiro,2024,1
209,5312,14012,2139,1487,3750000,3750000,4750000.0,3483040.2,22568.0,0.0,0.0,0.0,3699695.54,0.0,0.0,2024,1,Ação Financeiro,2024,1
210,5229,17012,2084,4007,41898960,41898960,33238272.47,8964155.25,8604155.25,8341147.45,0.0,0.0,84358747.79,0.0,0.0,2024,1,Ação Financeiro,2024,1
211,5300,32013,2093,4023,2824032,2824032,2824032.0,290552.29,290521.69,0.0,0.0,0.0,8257201.69,0.0,0.0,2024,1,Ação Financeiro,2024,1
212,5134,17033,2109,4092,1000,1000,1000.0,0.0,0.0,0.0,0.0,0.0,814959.4,0.0,0.0,2024,1,Ação Financeiro,2024,1
213,5205,15020,2174,2064,22800000,22800000,22800000.0,5056290.06,1741346.87,1734004.48,0.0,0.0,13503023.35,0.0,0.0,2024,1,Ação Financeiro,2024,1
214,5122,15020,1015,2087,30448000,30448000,29948000.0,11513976.64,4230923.05,3809749.98,0.0,0.0,17015259.7,0.0,0.0,2024,1,Ação Financeiro,2024,1
215,5039,15004,1015,2087,8455847,8455847,10407725.9,4116521.49,2062671.36,2048510.26,0.0,0.0,12761460.67,0.0,0.0,2024,1,Ação Financeiro,2024,1
216,5027,16001,2158,4056,3066645,3066645,3086853.41,1532742.4,1532742.4,1532742.4,0.0,0.0,4700212.22,0.0,0.0,2024,1,Ação Financeiro,2024,1
217,4944,15001,2166,2154,58344631,58344631,56481193.63,26440481.75,9040027.04,8609742.13,0.0,0.0,55218968.76,0.0,0.0,2024,1,Ação Financeiro,2024,1
218,5483,18001,1015,4103,332300,332300,332300.0,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
219,4932,15001,1015,2411,63878597,63878597,63878597.0,15746714.58,15746714.58,15202413.34,0.0,0.0,52674712.95,0.0,0.0,2024,1,Ação Financeiro,2024,1
220,4849,11008,1015,2087,1031066,1031066,1568178.14,133970.18,84545.23,70025.55,0.0,0.0,666789.66,0.0,0.0,2024,1,Ação Financeiro,2024,1
221,4766,14023,1015,2091,5331656,5331656,6131656.0,1941697.87,1941697.87,1941697.87,0.0,0.0,6118741.65,0.0,0.0,2024,1,Ação Financeiro,2024,1
222,5471,17012,1015,1449,300000,300000,1000000.0,299200.0,53652.0,53652.0,0.0,0.0,2255480.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
223,4837,18011,2098,2590,7040340,7040340,7040340.0,2374339.5,1706330.53,1491408.17,0.0,0.0,10132184.84,0.0,0.0,2024,1,Ação Financeiro,2024,1
224,5388,3001,1012,2481,343510078,343510078,343510078.0,95705145.35,53399786.01,53399786.01,0.0,0.0,162393168.48,0.0,0.0,2024,1,Ação Financeiro,2024,1
225,4754,13001,0,256,278751152,278751152,189274119.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
226,5305,11010,1015,2096,2480000,2480000,2480000.0,611007.78,537661.78,526128.86,0.0,0.0,2226415.29,0.0,0.0,2024,1,Ação Financeiro,2024,1
227,4671,1001,2126,2409,30562400,30562400,30562400.0,26743893.59,6886678.89,6864578.89,0.0,0.0,27221867.59,0.0,0.0,2024,1,Ação Financeiro,2024,1
228,5376,3011,1017,2478,8303000,8303000,8973459.38,6579226.08,1199693.73,955776.09,0.0,0.0,9861181.16,0.0,0.0,2024,1,Ação Financeiro,2024,1
229,5210,27001,1015,2091,5286744,5286744,5286744.0,249226.95,249226.95,249226.95,0.0,0.0,703517.12,0.0,0.0,2024,1,Ação Financeiro,2024,1
230,4659,2001,1019,2854,31783676,31783676,31783676.0,8392787.44,8392787.44,8392787.44,0.0,0.0,28008205.68,0.0,0.0,2024,1,Ação Financeiro,2024,1
231,5281,11025,2106,1386,68358361,68358361,68358361.0,13569264.37,7566916.13,7554189.13,0.0,0.0,118152353.83,0.0,0.0,2024,1,Ação Financeiro,2024,1
232,5198,31010,2161,4070,63000,63000,63000.0,0.0,0.0,0.0,0.0,0.0,1068400.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
233,5115,30011,1009,2532,3010603,3010603,3010603.0,24056.47,0.0,0.0,0.0,0.0,59658.97,0.0,0.0,2024,1,Ação Financeiro,2024,1
234,5186,15020,2171,1634,2000000,2000000,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
235,5103,30001,1007,1520,1139188,1139188,1139188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
236,5020,16001,2158,4052,21488718,21488718,21568718.0,6062722.23,6062721.23,6062721.23,0.0,0.0,21523692.82,0.0,0.0,2024,1,Ação Financeiro,2024,1
237,4937,15001,1015,2415,76452,76452,76452.0,17143.25,17143.25,17143.25,0.0,0.0,39086.61,0.0,0.0,2024,1,Ação Financeiro,2024,1
238,5008,23001,2162,4067,3103232,3103232,3103232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
239,5547,32001,2094,1008,0,0,50000.0,0.0,0.0,0.0,0.0,0.0,463934.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
240,4913,15003,1015,2087,7905920,7905920,8805920.0,3384559.42,2612835.95,2316189.4,0.0,0.0,13703413.45,0.0,0.0,2024,1,Ação Financeiro,2024,1
241,5464,23001,1015,4103,359520,359520,359520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
242,4830,18001,2153,2587,196100,196100,96100.0,0.0,0.0,0.0,0.0,0.0,11080.5,0.0,0.0,2024,1,Ação Financeiro,2024,1
243,4747,19023,2096,4091,5274027,5274027,5274027.0,886577.23,886577.23,886577.23,0.0,0.0,4414435.22,0.0,0.0,2024,1,Ação Financeiro,2024,1
244,5452,16031,2090,2247,39000,39000,39000.0,6500.0,750.0,750.0,0.0,0.0,19696.76,0.0,0.0,2024,1,Ação Financeiro,2024,1
245,5369,3011,1018,4138,1788000,1788000,1748600.0,733840.87,296718.58,296718.58,0.0,0.0,889648.04,0.0,0.0,2024,1,Ação Financeiro,2024,1
246,5286,17012,0,256,140025576,140025576,111272718.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
247,4818,19025,1015,2234,21724740,21724740,21724740.0,5195040.07,5194636.38,5194636.38,0.0,0.0,17405218.1,0.0,0.0,2024,1,Ação Financeiro,2024,1
248,4735,14002,0,18,653952003,653952003,648828018.64,198991238.12,198991238.12,198991238.12,0.0,0.0,561417771.8,0.0,0.0,2024,1,Ação Financeiro,2024,1
249,5274,14011,2106,4115,54619582,54619582,54619582.0,3793871.65,1174907.22,4124.44,0.0,0.0,61847803.9,0.0,0.0,2024,1,Ação Financeiro,2024,1
250,5191,29001,1280,2001,167373530,167373530,167515530.0,51722012.09,44918941.09,44526552.47,0.0,0.0,179063243.85,0.0,0.0,2024,1,Ação Financeiro,2024,1
251,5262,15005,1015,4123,593290,593290,593290.0,0.0,0.0,0.0,0.0,0.0,21118.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
252,5179,19001,2003,2489,50000,50000,50000.0,8655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
253,5096,11007,2074,1000,12000,12000,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
254,5084,19014,0,9999,1858000,1858000,1858000.0,0.0,0.0,0.0,0.0,0.0,10094.68,0.0,0.0,2024,1,Ação Financeiro,2024,1
255,5001,16001,2158,4049,26844570,26844570,25745194.0,9671438.95,2191987.93,2050827.73,0.0,0.0,22293990.75,0.0,0.0,2024,1,Ação Financeiro,2024,1
256,4918,17032,1015,1490,5236512,5236512,5236512.0,902459.93,902459.93,866885.57,0.0,0.0,2617474.24,0.0,0.0,2024,1,Ação Financeiro,2024,1
257,4989,16001,2157,4042,136203825,136203825,141213715.76,121557947.96,27688618.67,27034820.6,0.0,0.0,135373989.47,0.0,0.0,2024,1,Ação Financeiro,2024,1
258,4906,17012,2069,2764,5143171,5143171,5143171.0,1312806.61,1312806.61,1312806.61,0.0,0.0,2625613.22,0.0,0.0,2024,1,Ação Financeiro,2024,1
259,4823,21001,1015,2234,250681435,250681435,250681435.0,78363206.64,78363206.64,76238188.75,0.0,0.0,261706649.24,0.0,0.0,2024,1,Ação Financeiro,2024,1
260,4894,14025,0,130,4576000,4576000,4576000.0,1073999.0,240466.07,240466.07,0.0,0.0,709545.83,0.0,0.0,2024,1,Ação Financeiro,2024,1
261,4811,11033,2086,2086,3537159,3537159,3537159.0,814000.0,427518.78,409991.98,0.0,0.0,3449790.14,0.0,0.0,2024,1,Ação Financeiro,2024,1
262,5433,11013,2000,4144,8700000,8700000,8700000.0,1694978.63,762606.84,735196.21,0.0,0.0,3258998.74,0.0,0.0,2024,1,Ação Financeiro,2024,1
263,5504,17033,1015,1490,5000,5000,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
264,4870,2001,1011,4073,34269771,34269771,33419771.0,9855766.44,9855766.44,9855766.44,0.0,0.0,37538696.51,0.0,0.0,2024,1,Ação Financeiro,2024,1
265,4787,17034,1015,2234,14480932,14480932,14480932.0,3917166.04,3914289.37,3914289.37,0.0,0.0,13235586.93,0.0,0.0,2024,1,Ação Financeiro,2024,1
266,5492,16001,2156,4109,52315474,52315474,44917308.19,11808111.33,11808111.33,11808111.33,0.0,0.0,33920832.88,0.0,0.0,2024,1,Ação Financeiro,2024,1
267,4704,19023,1015,2096,1000000,1000000,1000000.0,125000.0,0.0,0.0,0.0,0.0,379545.29,0.0,0.0,2024,1,Ação Financeiro,2024,1
268,5409,3011,1013,4077,7071000,7071000,7071000.0,144585.8,39958.41,26856.84,0.0,0.0,6702886.19,0.0,0.0,2024,1,Ação Financeiro,2024,1
269,5326,17010,1015,2087,550000,550000,550000.0,69957.94,69957.94,69957.94,0.0,0.0,478719.56,0.0,0.0,2024,1,Ação Financeiro,2024,1
270,4692,11009,1015,2087,15082020,15082020,17582020.0,8163186.71,4030809.05,3602062.02,0.0,0.0,18594211.09,0.0,0.0,2024,1,Ação Financeiro,2024,1
271,5314,14012,2139,1489,11500000,11500000,9900000.0,861927.64,268212.99,268212.99,0.0,0.0,2652396.53,0.0,0.0,2024,1,Ação Financeiro,2024,1
272,4680,2001,2147,2539,5800000,5800000,5800000.0,870438.15,366738.15,361972.23,0.0,0.0,1756061.64,0.0,0.0,2024,1,Ação Financeiro,2024,1
273,5231,13006,1015,1490,671485,671485,671485.0,375216.56,375216.56,357127.49,0.0,0.0,1081466.89,0.0,0.0,2024,1,Ação Financeiro,2024,1
274,5148,29001,1280,2976,19779850,19779850,19779850.0,6304030.86,885624.01,885624.01,0.0,0.0,6272197.97,0.0,0.0,2024,1,Ação Financeiro,2024,1
275,5219,15006,1015,2087,560672,560672,560672.0,241583.77,174652.64,147309.99,0.0,0.0,651501.5,0.0,0.0,2024,1,Ação Financeiro,2024,1
276,5053,21001,2102,2950,500000,500000,500000.0,31377.2,18382.79,15435.63,0.0,0.0,51386.21,0.0,0.0,2024,1,Ação Financeiro,2024,1
277,5124,11033,1015,2091,32988,32988,34990.0,9996.0,9996.0,9996.0,0.0,0.0,29979.63,0.0,0.0,2024,1,Ação Financeiro,2024,1
278,4958,23001,2112,2010,2000000,2000000,2000000.0,302681.26,142509.71,97704.0,0.0,0.0,992824.28,0.0,0.0,2024,1,Ação Financeiro,2024,1
279,4946,15001,2166,2237,8550138,8550138,8550138.0,7468475.15,5110517.91,3806558.94,0.0,0.0,20787904.45,0.0,0.0,2024,1,Ação Financeiro,2024,1
280,4780,11022,1015,2091,1992624,1992624,1992624.0,338336.36,338336.36,338336.36,0.0,0.0,1022523.07,0.0,0.0,2024,1,Ação Financeiro,2024,1
281,5485,23011,2087,4068,2499999,2499999,615249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
282,5402,3011,1013,1627,5308000,5308000,5308000.0,0.0,0.0,0.0,0.0,0.0,218044.43,0.0,0.0,2024,1,Ação Financeiro,2024,1
283,4851,11003,1015,2234,83818750,83818750,83818750.0,23283070.28,23283070.28,22591886.19,0.0,0.0,80521258.37,0.0,0.0,2024,1,Ação Financeiro,2024,1
284,5473,15001,1015,4103,549356,549356,549356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
285,4768,14023,1015,2234,26307819,26307819,26307819.0,8865691.11,8865691.11,8865691.11,0.0,0.0,30306181.15,0.0,0.0,2024,1,Ação Financeiro,2024,1
286,4685,2001,1010,2973,20950000,20950000,20950000.0,11460088.49,1179006.49,1119411.29,0.0,0.0,11849984.14,0.0,0.0,2024,1,Ação Financeiro,2024,1
287,5390,31001,2119,2288,853999,853999,853999.0,222503.15,98096.35,94496.8,0.0,0.0,537594.29,0.0,0.0,2024,1,Ação Financeiro,2024,1
288,4756,16031,1015,2087,2650000,2650000,2650000.0,1628444.91,1234126.43,1233984.04,0.0,0.0,4027783.73,0.0,0.0,2024,1,Ação Financeiro,2024,1
289,4673,1001,2126,2417,150689299,150689299,150689299.0,45444417.74,45444417.74,43858597.07,0.0,0.0,162467817.44,0.0,0.0,2024,1,Ação Financeiro,2024,1
290,5212,11023,1015,2234,3424125,3424125,3424125.0,1082229.75,1058801.7,1051530.65,0.0,0.0,3432964.25,0.0,0.0,2024,1,Ação Financeiro,2024,1
291,5129,17033,1015,2091,187200,187200,187200.0,70106.16,70106.16,70106.16,0.0,0.0,214854.44,0.0,0.0,2024,1,Ação Financeiro,2024,1
292,5117,11033,1015,2087,264536,264536,264536.0,30367.0,13148.89,12551.86,0.0,0.0,149182.81,0.0,0.0,2024,1,Ação Financeiro,2024,1
293,5034,16020,2134,2355,900000,900000,900000.0,32812.5,29315.55,28698.87,0.0,0.0,583517.49,0.0,0.0,2024,1,Ação Financeiro,2024,1
294,5022,16001,2158,4054,1365690,1365690,1365690.0,0.0,0.0,0.0,0.0,0.0,614442.88,0.0,0.0,2024,1,Ação Financeiro,2024,1
295,5561,11033,2098,2583,0,0,0.0,504000.0,246000.0,246000.0,0.0,0.0,825800.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
296,5478,11033,1015,4103,60000,60000,60000.0,17060.0,16230.44,10678.09,0.0,0.0,52464.91,0.0,0.0,2024,1,Ação Financeiro,2024,1
297,4927,15001,1015,2148,100172700,100172700,100172700.0,29042256.94,29042256.94,29031861.46,0.0,0.0,93108259.15,0.0,0.0,2024,1,Ação Financeiro,2024,1
298,5549,32001,2094,1149,0,0,11947200.0,1941234.98,567907.98,567907.98,0.0,0.0,22581560.92,0.0,0.0,2024,1,Ação Financeiro,2024,1
299,4844,18011,2154,2601,1674980,1674980,2329380.0,2029727.6,1837392.6,1820571.6,0.0,0.0,5301058.15,0.0,0.0,2024,1,Ação Financeiro,2024,1
300,4761,11004,1015,2091,142800,142800,142800.0,41892.65,41892.65,41892.65,0.0,0.0,118851.64,0.0,0.0,2024,1,Ação Financeiro,2024,1
301,4832,18011,2098,2026,699540,699540,699540.0,268351.7,158754.7,158754.7,0.0,0.0,496656.3,0.0,0.0,2024,1,Ação Financeiro,2024,1
302,5383,3001,1012,2482,783781619,783781619,783781619.0,330708950.45,207283667.63,207283667.63,0.0,0.0,745518838.99,0.0,0.0,2024,1,Ação Financeiro,2024,1
303,4749,15001,1015,2087,2274961,2274961,3065899.39,1583972.79,842920.23,771401.02,0.0,0.0,3701318.21,0.0,0.0,2024,1,Ação Financeiro,2024,1
304,5454,16031,2090,2448,51000,51000,51000.0,14140.0,14140.0,14140.0,0.0,0.0,14140.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
305,4666,1001,1006,2405,22542271,22542271,22542271.0,7365916.82,2177812.34,2177812.34,0.0,0.0,19273725.8,0.0,0.0,2024,1,Ação Financeiro,2024,1
306,5371,3011,1018,4141,327000,327000,332000.0,108861.66,29356.85,29356.85,0.0,0.0,115463.06,0.0,0.0,2024,1,Ação Financeiro,2024,1
307,5288,11025,2179,2428,1807000,1807000,13115774.78,6307838.71,2155068.17,2155068.17,0.0,0.0,74396009.13,0.0,0.0,2024,1,Ação Financeiro,2024,1
308,5276,15020,2174,4116,18611863,18611863,18211863.0,6482071.54,71537.72,0.0,0.0,0.0,24036239.29,0.0,0.0,2024,1,Ação Financeiro,2024,1
309,5110,30001,2145,2529,18600,18600,22700.0,4100.0,0.0,0.0,0.0,0.0,30415.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
310,5098,11004,2108,2194,484758,484758,3410858.0,776067.7,300695.85,281128.01,0.0,0.0,5684441.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
311,5086,23001,2175,1348,5122235,5122235,3834735.0,21170.0,6154.0,4984.0,0.0,0.0,76158.8,0.0,0.0,2024,1,Ação Financeiro,2024,1
312,5554,32001,2093,1051,0,0,191000.0,69196.89,68845.62,40634.5,0.0,0.0,1375826.38,0.0,0.0,2024,1,Ação Financeiro,2024,1
313,5003,15001,1025,2435,224816560,224816560,224816560.0,89274059.46,89274059.46,89274059.46,0.0,0.0,294285987.32,0.0,0.0,2024,1,Ação Financeiro,2024,1
314,4920,17032,1015,1519,2000000,2000000,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
315,5542,3001,2065,1192,12000000,12000000,12000000.0,0.0,0.0,0.0,0.0,0.0,6735.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
316,4908,11016,2072,2654,413211,413211,413211.0,20120.0,1380.0,1380.0,0.0,0.0,48240.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
317,5459,11006,1015,2096,220000,220000,220000.0,114530.32,98974.76,98974.76,0.0,0.0,196885.8,0.0,0.0,2024,1,Ação Financeiro,2024,1
318,4825,23001,1015,2234,26175318,26175318,26175318.0,7394062.31,7394062.31,7096763.17,0.0,0.0,24917284.45,0.0,0.0,2024,1,Ação Financeiro,2024,1
319,4742,14023,1000,2459,40000,40000,40000.0,7756.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
320,5364,21001,2165,4076,1000,1000,1000.0,0.0,0.0,0.0,0.0,0.0,154350.0,0.0,0.0,2024,1,Ação Financeiro,2024,1
321,4813,11033,2086,2567,784365,784365,1354365.0,884629.94,605037.4,130000.0,0.0,0.0,1821872.94,0.0,0.0,2024,1,Ação Financeiro,2024,1
322,5435,11013,2000,4145,11895866,11895866,11895866.0,4582269.8,3508220.64,3028672.48,0.0,0.0,30717385.31,0.0,0.0,2024,1,Ação Financeiro,2024,1
